5.0e8	5.0	22.46544058882923
4.999906191675493e8	5.000140853167343	22.465561379794885
4.999812383399985e8	5.0002817089192035	22.46568216762973
4.999718575173238e8	5.000422567256015	22.465802952334023
4.9996247669956106e8	5.00056342817735	22.465923733907292
4.9995309588668644e8	5.000704291683661	22.466044512349804
4.9994371507872385e8	5.000845157774675	22.46616528766121
4.9993433427566147e8	5.000986026450685	22.466286059841654
4.9992495347749937e8	5.001126897711787	22.466406828891113
4.999155726842257e8	5.001267771558234	22.466527594809666
4.9990619189581656e8	5.0014086479905115	22.46664835759765
4.9989681111233175e8	5.001549527007806	22.466769117254238
4.9988743033374745e8	5.001690408610585	22.46688987377973
4.998780495600637e8	5.001831292798943	22.467010627174094
4.998686687912568e8	5.001972179573313	22.46713137743756
4.998592880273387e8	5.0021130689336495	22.467252124570027
4.998499072683332e8	5.002253960879665	22.467372868571097
4.998405265142405e8	5.00239485541146	22.46749360944075
4.998311457650129e8	5.002535752529858	22.46761434717959
4.9982176502069825e8	5.002676652234225	22.467735081786955
4.998123842812488e8	5.00281755452539	22.467855813263444
4.998030035467481e8	5.002958459402182	22.46797654160794
4.9979362281714857e8	5.003099366865438	22.468097266821054
4.997842420924264e8	5.003240276915598	22.468217988903056
4.997748613725817e8	5.003381189552775	22.46833870785394
4.997654806576503e8	5.003522104776505	22.468459423673163
4.997560999476202e8	5.003663022587065	22.468580136360853
4.9971498487708056e8	5.003803942984588	22.468225241623447
4.997056041934393e8	5.003944874730429	22.46834595305804
4.9969622351468796e8	5.004085809063902	22.468466661360875
4.996868428408385e8	5.004226745984927	22.46858736653176
4.9967746217187905e8	5.004367685493774	22.468708068570816
4.996521805503742e8	5.0045086275901935	22.46859042280216
4.996427998995261e8	5.004649576665907	22.468711121087683
4.9963341925359213e8	5.004790528329544	22.468831816240836
4.9962403861254853e8	5.004931482581565	22.468952508261903
4.996146579763954e8	5.005072439422053	22.469073197150824
4.996052773451566e8	5.005213398850755	22.46919388290727
4.995958967188203e8	5.005354360867964	22.469314565531413
4.995865160973746e8	5.00549532547393	22.46943524502332
4.995771354808434e8	5.005636292668419	22.4695559213827
4.9956775486920303e8	5.005777262451856	22.46967659460978
4.9955837426246536e8	5.005918234824179	22.46979726470442
4.995489936606305e8	5.006059209785503	22.469917931666608
4.9953961306371045e8	5.006200187335711	22.47003859549611
4.995302324717052e8	5.006341167474925	22.47015925619294
4.9952085188459104e8	5.006482150203591	22.47027991375735
4.995114713023919e8	5.0066231355214486	22.47040056818901
4.995020907250958e8	5.006764123428781	22.47052121948806
4.99492710152691e8	5.006905113925854	22.4706418676546
4.994833295852014e8	5.0070461070124095	22.470762512688303
4.99473949022627e8	5.007187102688551	22.470883154589146
4.9946456846493214e8	5.0073281009549255	22.47100379335759
4.9945518791215265e8	5.007469101811071	22.471124428993097
4.9944580736428857e8	5.007610105257088	22.471245061495647
4.994364268213161e8	5.007751111293453	22.471365690865557
4.9942704628322345e8	5.007892119920422	22.471486317102908
4.994176657500345e8	5.008033131137741	22.471606940207387
4.992960004148761e8	5.008174144944982	22.470043285145696
4.9928661995023805e8	5.0083151923893645	22.470163919712245
4.9927723949051654e8	5.008456242425355	22.47028455114454
4.9922394817735285e8	5.00859729505304	22.469746398997387
4.9921456775043666e8	5.008738362418825	22.46986703109563
4.992051873284375e8	5.008879432376938	22.469987660059058
4.991958069113435e8	5.0090205049276735	22.470108285887818
4.991864264991429e8	5.009161580071281	22.470228908581998
4.991770460918595e8	5.009302657807536	22.47034952814132
4.991676656894935e8	5.009443738136524	22.470470144565734
4.9915828529203284e8	5.0095848210585245	22.47059075785537
4.991489048994897e8	5.009725906573448	22.47071136801003
4.991395245118521e8	5.009866994681602	22.4708319750299
4.991301441291321e8	5.01000808538286	22.4709525789147
4.991207637513059e8	5.0101491786776995	22.47107317966476
4.990677151060233e8	5.010290274566046	22.470538407982765
4.990583347608732e8	5.010431385134453	22.47065900935944
4.990489544206531e8	5.010572498296641	22.470779607600377
4.990395740853273e8	5.010713614053244	22.470900202706012
4.9903019375494367e8	5.010854732403644	22.471020794675702
4.9902081342946637e8	5.010995853348478	22.47114138350988
4.990114331088955e8	5.011136976887843	22.471261969208516
4.990020527932073e8	5.011278103022206	22.4713825517719
4.9899267248246145e8	5.011419231750751	22.471503131199217
